source target sign
HSA-MIR-145-5P GMFB -
HSA-MIR-145-5P MAP2K6 -
HSA-MIR-145-5P TPM3 -
HSA-MIR-145-5P CEP19 +
HSA-MIR-145-5P ALDH3A1 -
HSA-MIR-145-5P PADI1 +
HSA-MIR-145-5P SOX11 -
HSA-MIR-145-5P PIGF +
HSA-MIR-145-5P ABHD17C +
HSA-MIR-145-5P NIPSNAP1 -
HSA-MIR-145-5P P4HA1 +
HSA-MIR-145-5P TMEM9B -
HSA-MIR-145-5P CBFB -
HSA-MIR-145-5P FAM45A +
HSA-MIR-145-5P PPP3CA -
HSA-MIR-145-5P ITGB8 +
HSA-MIR-145-5P HMGA2 -
HSA-MIR-145-5P LYPLA2 -
HSA-MIR-145-5P COL5A1 -
HSA-MIR-145-5P SAMD5 -
HSA-MIR-145-5P SMAD3 +
HSA-MIR-145-5P TPRG1 +
HSA-MIR-145-5P NUDT1 -
HSA-MIR-145-5P ERBB4 +
HSA-MIR-145-5P STAT1 +
HSA-MIR-145-5P PHACTR2 +
HSA-MIR-145-5P ABRACL +
HSA-MIR-145-5P SNX24 -
HSA-MIR-145-5P MEST -
HSA-MIR-145-5P CTNND1 -
HSA-MIR-145-5P NDUFA4 -
HSA-MIR-145-5P MAP2K4 +
HSA-MIR-145-5P PODXL -
HSA-MIR-145-5P MTMR14 +
HSA-MIR-145-5P TSPAN6 +
HSA-MIR-145-5P AKR1B10 +
HSA-MIR-145-5P JAG1 -
HSA-MIR-145-5P F11R +
HSA-MIR-145-5P DTD1 -
HSA-MIR-145-5P ALPPL2 -
HSA-MIR-145-5P EGFR +
HSA-MIR-145-5P SOX9 -
HSA-MIR-145-5P MMP1 -
HSA-MIR-145-5P CCDC43 -
HSA-MIR-145-5P TGFBR2 +
HSA-MIR-145-5P PDGFD +
HSA-MIR-145-5P KREMEN1 -
HSA-MIR-145-5P SWAP70 -
HSA-MIR-145-5P PTP4A2 +
HSA-MIR-145-5P CDH2 +
HSA-MIR-145-5P AIM1 +
HSA-MIR-145-5P GOLM1 +
HSA-MIR-145-5P TMOD3 +
HSA-MIR-145-5P SMAD5 -
HSA-MIR-145-5P AP1G1 +
HSA-MIR-145-5P NDRG2 -
HSA-MIR-145-5P ARL6IP5 -
HSA-MIR-145-5P BNIP3 +
HSA-MIR-145-5P PHF17 -
HSA-MIR-145-5P MMP12 +
HSA-MIR-145-5P MAP3K3 +
HSA-MIR-145-5P SERINC5 -
HSA-MIR-145-5P MAP3K11 -
HSA-MIR-145-5P MMP14 +
HSA-MIR-145-5P CLINT1 +
HSA-MIR-200B-3P ZEB1 -
HSA-MIR-200B-3P FERMT2 +
HSA-MIR-200B-3P MATR3 +
HSA-MIR-200B-3P EP300 -
HSA-MIR-200B-3P BMI1 -
HSA-MIR-200B-3P FN1 -
HSA-MIR-200B-3P BAP1 -
HSA-MIR-200B-3P BTC -
HSA-MIR-200B-3P WNT1 -
HSA-MIR-200B-3P RNF2 +
HSA-MIR-200B-3P ZEB2 +
HSA-MIR-200B-3P GATA4 -
HSA-MIR-543 TWIST1 -
HSA-MIR-383-5P CCND1 +
HSA-MIR-490-3P SMARCD1 +
HSA-MIR-490-3P PAPPA -
HSA-MIR-181A-5P GSTM2 -
HSA-MIR-181A-5P SMCHD1 -
HSA-MIR-181A-5P AMMECR1 +
HSA-MIR-181A-5P COL27A1 -
HSA-MIR-181A-5P ENAH +
HSA-MIR-181A-5P PRDX3 +
HSA-MIR-181A-5P KCTD3 +
HSA-MIR-181A-5P DNAJC7 +
HSA-MIR-181A-5P MADD -
HSA-MIR-181A-5P DCST1 -
HSA-MIR-181A-5P IDS +
HSA-MIR-181A-5P PCDHA1 -
HSA-MIR-181A-5P ZNF562 +
HSA-MIR-181A-5P OTUD1 +
HSA-MIR-181A-5P COPS2 +
HSA-MIR-181A-5P MAP2K1 -
HSA-MIR-181A-5P RALA -
HSA-MIR-181A-5P NRP1 -
HSA-MIR-181A-5P ZNF558 -
HSA-MIR-181A-5P PLAG1 -
HSA-MIR-181A-5P CFI +
HSA-MIR-181A-5P SIX6 -
HSA-MIR-181A-5P CD46 -
HSA-MIR-181A-5P PCDHA11 +
HSA-MIR-181A-5P USP28 +
HSA-MIR-181A-5P BPGM -
HSA-MIR-181A-5P TNFRSF11B +
HSA-MIR-181A-5P LPGAT1 +
HSA-MIR-181A-5P PCDHA10 +
HSA-MIR-181A-5P WIF1 -
HSA-MIR-181A-5P ANKRD1 +
HSA-MIR-181A-5P MAPK1IP1L +
HSA-MIR-181A-5P ANKRD13C +
HSA-MIR-181A-5P NKX3-2 +
HSA-MIR-181A-5P TMEM257 +
HSA-MIR-181A-5P ATG10 -
HSA-MIR-181A-5P TMEM45A +
HSA-MIR-181A-5P ARL6IP6 -
HSA-MIR-181A-5P LRRC17 +
HSA-MIR-181A-5P PCDHA12 -
HSA-MIR-181A-5P PCDHA6 +
HSA-MIR-181A-5P LRRN3 +
HSA-MIR-181A-5P DSCR8 +
HSA-MIR-181A-5P PCDHA13 +
HSA-MIR-181A-5P TGFBRAP1 +
HSA-MIR-181A-5P HERC3 +
HSA-MIR-181A-5P NOTCH2 -
HSA-MIR-181A-5P PTGS2 +
HSA-MIR-181A-5P PDAP1 -
HSA-MIR-181A-5P PLXDC2 -
HSA-MIR-181A-5P MAPK1 +
HSA-MIR-181A-5P CHL1 -
HSA-MIR-181A-5P TAF2 +
HSA-MIR-181A-5P PCDHA8 -
HSA-MIR-181A-5P ZNF652 +
HSA-MIR-181A-5P EPHA5 +
HSA-MIR-181A-5P PCDHAC2 +
HSA-MIR-181A-5P GPR137B -
HSA-MIR-181A-5P TAAR6 -
HSA-MIR-181A-5P UBL3 +
HSA-MIR-181A-5P BTBD3 -
HSA-MIR-181A-5P MOB3B +
HSA-MIR-181A-5P HSD17B3 -
HSA-MIR-181A-5P PCDHA4 -
HSA-MIR-181A-5P KBTBD3 +
HSA-MIR-181A-5P METAP1 -
HSA-MIR-181A-5P WNT16 +
HSA-MIR-181A-5P PLCL2 -
HSA-MIR-181A-5P PRR4 +
HSA-MIR-181A-5P WNT2 +
HSA-MIR-181A-5P SOX5 -
HSA-MIR-181A-5P UGT3A1 +
HSA-MIR-181A-5P GADD45G -
HSA-MIR-181A-5P PCDHA7 +
HSA-MIR-181A-5P ZNF763 -
HSA-MIR-181A-5P SASH1 -
HSA-MIR-181A-5P TAB3 +
HSA-MIR-181A-5P EYA4 -
HSA-MIR-181A-5P TCF21 -
HSA-MIR-181A-5P PCDHA2 -
HSA-MIR-181A-5P HEY2 +
HSA-MIR-181A-5P PDGFRA +
HSA-MIR-181A-5P BMP3 +
HSA-MIR-181A-5P RNF2 +
HSA-MIR-181A-5P MMP14 +
HSA-MIR-181A-5P CCDC6 -
HSA-MIR-181A-5P OTX2 +
HSA-MIR-181A-5P TSHR -
HSA-MIR-181A-5P IQCG +
HSA-MIR-181A-5P C8A +
HSA-MIR-181A-5P HMGB2 -
HSA-MIR-181A-5P ARF6 +
HSA-MIR-181A-5P TUSC1 +
HSA-MIR-181A-5P EREG -
HSA-MIR-181A-5P TGFBR1 +
HSA-MIR-181A-5P FKBP10 +
HSA-MIR-181A-5P OR11A1 +
HSA-MIR-181A-5P FSIP1 -
HSA-MIR-181A-5P LYSMD3 +
HSA-MIR-181A-5P PCDHB8 +
HSA-MIR-181A-5P SRGAP1 -
HSA-MIR-181A-5P PHLDA1 +
HSA-MIR-181A-5P BAG2 -
HSA-MIR-181A-5P CLUAP1 -
HSA-MIR-181A-5P ZNF426 +
HSA-MIR-181A-5P SLC7A11 +
HSA-MIR-181A-5P KIAA0101 +
HSA-MIR-181A-5P PRLR -
HSA-MIR-181A-5P ROPN1L +
HSA-MIR-181A-5P RASSF6 +
HSA-MIR-181A-5P CST5 +
HSA-MIR-181A-5P FAM47B -
HSA-MIR-181A-5P MAP4K4 -
HSA-MIR-181A-5P ZNF12 +
HSA-MIR-181A-5P ZNF594 +
HSA-MIR-181A-5P TAF15 +
HSA-MIR-181A-5P PCDHA5 +
HSA-MIR-181A-5P GCNT1 -
HSA-MIR-181A-5P RTEL1-TNFRSF6B +
HSA-MIR-181A-5P C12ORF29 +
HSA-MIR-181A-5P FKBP7 -
HSA-MIR-181A-5P TBX4 -
HSA-MIR-181A-5P SMAD2 +
HSA-MIR-181A-5P BMPR2 -
HSA-MIR-181A-5P ZNF25 +
HSA-MIR-181A-5P C1QTNF9 -
HSA-MIR-181A-5P ACAN +
HSA-MIR-181A-5P MAP3K10 +
HSA-MIR-181A-5P RLF +
HSA-MIR-181A-5P ATF7IP2 +
HSA-MIR-181A-5P KLRC4 +
HSA-MIR-181A-5P LFNG -
HSA-MIR-181A-5P GPR83 -
HSA-MIR-181A-5P MRPS14 -
HSA-MIR-181A-5P FRA10AC1 -
HSA-MIR-181A-5P MAP3K3 -
HSA-MIR-181A-5P C1ORF109 -
HSA-MIR-181A-5P TMPRSS11A +
HSA-MIR-181A-5P TMEM14A -
HSA-MIR-181A-5P ABCG2 +
HSA-MIR-181A-5P NMRK2 -
HSA-MIR-181A-5P PCDHAC1 +
HSA-MIR-181A-5P PCDHB6 +
HSA-MIR-181A-5P OFCC1 -
HSA-MIR-181A-5P PTPLAD1 -
HSA-MIR-181A-5P PLA2G4C +
HSA-MIR-181A-5P GATA6 +
HSA-MIR-181A-5P NOL4 -
HSA-MIR-181A-5P WNT3A +
HSA-MIR-181A-5P CCNG1 +
HSA-MIR-181A-5P CHRFAM7A +
HSA-MIR-181A-5P PHACTR2 -
HSA-MIR-181A-5P BRMS1L -
HSA-MIR-181A-5P NUDT12 -
HSA-MIR-181A-5P PTPRZ1 +
HSA-MIR-181A-5P PRKCD +
HSA-MIR-181A-5P S100A1 +
HSA-MIR-181A-5P SLCO2A1 +
HSA-MIR-181A-5P PHACTR4 +
HSA-MIR-181A-5P ATP6V0E1 +
HSA-MIR-181A-5P SH3BGRL +
HSA-MIR-181A-5P ACOT12 -
HSA-MIR-181A-5P FBXO34 +
HSA-MIR-181A-5P PCDHA3 +
HSA-MIR-181A-5P MOSPD1 +
HSA-MIR-181A-5P INCENP +
HSA-MIR-181A-5P MTMR12 +
HSA-MIR-181A-5P PHOX2A -
HSA-MIR-181A-5P CDH13 +
HSA-MIR-181A-5P FXYD6 +
HSA-MIR-181A-5P SRPK2 -
HSA-MIR-181A-5P SNAI2 -
HSA-MIR-181A-5P PROSC -
HSA-MIR-30E-5P MUC17 +
HSA-MIR-30E-5P BMI1 -
HSA-MIR-16-5P PMS1 +
HSA-MIR-16-5P FNDC3B +
HSA-MIR-16-5P CDS2 -
HSA-MIR-16-5P MLLT11 -
HSA-MIR-16-5P ZNF559 +
HSA-MIR-16-5P ABHD10 -
HSA-MIR-16-5P SERPINE2 -
HSA-MIR-16-5P HARS2 -
HSA-MIR-16-5P GTF2H1 -
HSA-MIR-16-5P ASPH +
HSA-MIR-16-5P H3F3B -
HSA-MIR-16-5P KPNA3 -
HSA-MIR-16-5P PNN +
HSA-MIR-16-5P PPIF +
HSA-MIR-16-5P TMEM189-UBE2V1 -
HSA-MIR-16-5P CDK5RAP1 +
HSA-MIR-16-5P HSDL2 +
HSA-MIR-16-5P NAA25 +
HSA-MIR-16-5P ANAPC16 -
HSA-MIR-16-5P SLC16A3 -
HSA-MIR-16-5P GNL3L -
HSA-MIR-16-5P MMS19 -
HSA-MIR-16-5P TMEM251 -
HSA-MIR-16-5P LAMC1 -
HSA-MIR-16-5P PANX1 +
HSA-MIR-16-5P NARF +
HSA-MIR-16-5P IPO4 +
HSA-MIR-16-5P ACP2 -
HSA-MIR-16-5P HSP90B1 +
HSA-MIR-16-5P RNF111 -
HSA-MIR-16-5P LYPLA2 -
HSA-MIR-16-5P OSGEPL1 +
HSA-MIR-16-5P TIA1 -
HSA-MIR-16-5P NAA15 -
HSA-MIR-16-5P MRPL20 -
HSA-MIR-16-5P SLC35A1 +
HSA-MIR-16-5P GSTM4 +
HSA-MIR-16-5P SMURF2 -
HSA-MIR-16-5P PRIM1 +
HSA-MIR-16-5P RAD51C -
HSA-MIR-16-5P CREBL2 -
HSA-MIR-16-5P XKR8 -
HSA-MIR-16-5P CENPJ +
HSA-MIR-16-5P EIF4E -
HSA-MIR-16-5P SLC38A1 +
HSA-MIR-16-5P GPAM +
HSA-MIR-16-5P HERC6 -
HSA-MIR-16-5P PRDM4 -
HSA-MIR-16-5P TMEM43 -
HSA-MIR-16-5P CDC14B -
HSA-MIR-16-5P SNRPC +
HSA-MIR-16-5P UTP15 +
HSA-MIR-16-5P HMOX1 +
HSA-MIR-16-5P IFRD2 +
HSA-MIR-16-5P PPP2R5C +
HSA-MIR-16-5P SKAP2 -
HSA-MIR-16-5P AURKB +
HSA-MIR-16-5P MSH2 -
HSA-MIR-16-5P NOB1 -
HSA-MIR-16-5P EPT1 -
HSA-MIR-16-5P GFM1 -
HSA-MIR-16-5P KCNN4 -
HSA-MIR-16-5P ADSS -
HSA-MIR-16-5P FAM69A -
HSA-MIR-16-5P UBE4A +
HSA-MIR-16-5P PHLDB2 +
HSA-MIR-16-5P ARL2 -
HSA-MIR-16-5P CA12 -
HSA-MIR-16-5P WIPF1 -
HSA-MIR-16-5P GNB1 -
HSA-MIR-16-5P PDCD6IP +
HSA-MIR-16-5P DNAJB4 -
HSA-MIR-16-5P NPR3 -
HSA-MIR-16-5P C2ORF74 -
HSA-MIR-16-5P SLC35A4 +
HSA-MIR-16-5P PTCD3 -
HSA-MIR-16-5P SLC7A1 +
HSA-MIR-16-5P TXN2 +
HSA-MIR-16-5P FAM189B -
HSA-MIR-16-5P COMMD10 -
HSA-MIR-16-5P ECHDC1 +
HSA-MIR-16-5P FGF2 +
HSA-MIR-16-5P VTI1B +
HSA-MIR-16-5P ANAPC13 -
HSA-MIR-16-5P ITGA2 +
HSA-MIR-16-5P ATG9A +
HSA-MIR-16-5P HSPA1A +
HSA-MIR-16-5P HARS +
HSA-MIR-16-5P NOTCH2 -
HSA-MIR-16-5P KIF1B +
HSA-MIR-16-5P PTGS2 -
HSA-MIR-16-5P TMEM109 +
HSA-MIR-16-5P CARD8 +
HSA-MIR-16-5P SLC12A2 +
HSA-MIR-16-5P TPM3 +
HSA-MIR-16-5P PLK1 -
HSA-MIR-16-5P CCNE1 +
HSA-MIR-16-5P CEP63 +
HSA-MIR-16-5P ARHGDIA +
HSA-MIR-16-5P ZNF384 -
HSA-MIR-16-5P F2 -
HSA-MIR-16-5P LAMTOR5 +
HSA-MIR-16-5P JUN -
HSA-MIR-16-5P UGDH +
HSA-MIR-16-5P FAM122C +
HSA-MIR-16-5P TNFSF9 +
HSA-MIR-16-5P GOLPH3L -
HSA-MIR-16-5P TOR4A -
HSA-MIR-16-5P LAMTOR2 -
HSA-MIR-16-5P HACE1 -
HSA-MIR-16-5P LUZP1 -
HSA-MIR-16-5P RHOT1 -
HSA-MIR-16-5P MCL1 +
HSA-MIR-16-5P MCU +
HSA-MIR-16-5P RTN4 +
HSA-MIR-16-5P IFRD1 +
HSA-MIR-16-5P PAFAH1B2 -
HSA-MIR-16-5P VPS45 +
HSA-MIR-16-5P RPS6KA3 -
HSA-MIR-16-5P UBE2V1 +
HSA-MIR-16-5P SQSTM1 -
HSA-MIR-16-5P HDHD2 -
HSA-MIR-16-5P ZNF622 -
HSA-MIR-16-5P PURA +
HSA-MIR-16-5P GFPT1 +
HSA-MIR-16-5P C17ORF80 -
HSA-MIR-16-5P SRPRB -
HSA-MIR-16-5P SPRYD3 -
HSA-MIR-16-5P RNASEL +
HSA-MIR-16-5P BCL2 -
HSA-MIR-16-5P YIF1B +
HSA-MIR-16-5P MYB -
HSA-MIR-16-5P GOLGA5 +
HSA-MIR-16-5P ABCF2 +
HSA-MIR-16-5P SRPR -
HSA-MIR-16-5P HRSP12 +
HSA-MIR-16-5P C9ORF114 -
HSA-MIR-16-5P SLC38A5 -
HSA-MIR-16-5P PISD +
HSA-MIR-16-5P PSAT1 -
HSA-MIR-16-5P CHORDC1 +
HSA-MIR-16-5P NAPG +
HSA-MIR-16-5P UBE2S -
HSA-MIR-16-5P RARS -
HSA-MIR-16-5P GALNT7 -
HSA-MIR-16-5P ARG2 -
HSA-MIR-16-5P SPTLC1 -
HSA-MIR-16-5P SHOC2 +
HSA-MIR-16-5P TOMM34 +
HSA-MIR-16-5P RAB30 -
HSA-MIR-16-5P LAMTOR3 -
HSA-MIR-16-5P ASXL2 +
HSA-MIR-16-5P ALG3 +
HSA-MIR-16-5P SEC24A -
HSA-MIR-16-5P SLC35B3 +
HSA-MIR-16-5P PNPLA6 +
HSA-MIR-16-5P OMA1 +
HSA-MIR-16-5P MAP7 +
HSA-MIR-16-5P UGP2 -
HSA-MIR-16-5P CXORF40B +
HSA-MIR-16-5P RFT1 +
HSA-MIR-16-5P C9ORF89 -
HSA-MIR-16-5P SLC25A22 +
HSA-MIR-16-5P CHPT1 +
HSA-MIR-16-5P NT5DC1 -
HSA-MIR-16-5P PHKB -
HSA-MIR-16-5P CACNA2D1 -
HSA-MIR-16-5P IGF2R -
HSA-MIR-16-5P EGFR +
HSA-MIR-197-3P DPH1 +
HSA-MIR-197-3P EHD2 -
HSA-MIR-197-3P HMGN1 -
HSA-MIR-197-3P GOLGB1 +
HSA-MIR-197-3P CDK10 +
HSA-MIR-197-3P FUS +
HSA-MIR-197-3P ZNF175 +
HSA-MIR-197-3P THEMIS2 -
HSA-MIR-197-3P TAF4B +
HSA-MIR-197-3P ALMS1 +
HSA-MIR-197-3P KLC1 +
HSA-MIR-197-3P PHF20 -
HSA-MIR-197-3P PRKD2 -
HSA-MIR-197-3P FBXW7 +
HSA-MIR-197-3P DPYSL3 -
HSA-MIR-197-3P CPSF1 -
HSA-MIR-197-3P CLIC1 +
HSA-MIR-197-3P TSPYL1 +
HSA-MIR-197-3P CYLD -
HSA-MIR-197-3P ABCC3 +
HSA-MIR-197-3P ZNF208 -
HSA-MIR-197-3P UMPS +
HSA-MIR-197-3P USO1 +
HSA-MIR-197-3P SNX1 -
HSA-MIR-197-3P DCBLD2 -
HSA-MIR-197-3P IL1R1 +
HSA-MIR-197-3P MED16 +
HSA-MIR-197-3P HPN -
HSA-MIR-197-3P AGR2 +
HSA-MIR-197-3P RBM4 -
HSA-MIR-197-3P KLF10 +
HSA-MIR-197-3P GORASP2 -
HSA-MIR-197-3P IER3 +
HSA-MIR-197-3P WDR6 -
HSA-MIR-197-3P RAD51 +
HSA-MIR-197-3P PRKAR2A +
HSA-MIR-197-3P IL18 -
HSA-MIR-197-3P RXRB +
HSA-MIR-197-3P RAB28 -
HSA-MIR-197-3P IGF2-AS -
HSA-MIR-197-3P PIPOX +
HSA-MIR-197-3P LRP4 -
HSA-MIR-197-3P HNRNPD +
HSA-MIR-197-3P ATF6B -
HSA-MIR-197-3P HNF4A -
HSA-MIR-197-3P RFX1 +
HSA-MIR-197-3P PEX13 -
HSA-MIR-197-3P ACVR1 +
HSA-MIR-197-3P CHIC2 +
HSA-MIR-197-3P GALT +
HSA-MIR-197-3P ZNF302 -
HSA-MIR-197-3P ISYNA1 -
HSA-MIR-197-3P CES1 -
HSA-MIR-197-3P FOXO3 -
HSA-MIR-197-3P MMP23A -
HSA-MIR-197-3P TSPAN3 +
HSA-MIR-197-3P CPNE6 +
HSA-MIR-197-3P NEK4 -
HSA-MIR-34A-5P RNF169 +
HSA-MIR-34A-5P NOTCH2 +
HSA-MIR-34A-5P HMGA2 -
HSA-MIR-34A-5P BCL2 -
HSA-MIR-34A-5P E2F5 +
HSA-MIR-34A-5P CCNE2 -
HSA-MIR-34A-5P JAG1 -
HSA-MIR-34A-5P PEA15 -
HSA-MIR-34A-5P DOCK3 -
HSA-MIR-34A-5P E2F3 -
HSA-MIR-34A-5P NCOA1 -
HSA-MIR-34A-5P EMP1 +
HSA-MIR-34A-5P WNT1 +
HSA-MIR-34A-5P TOM1 +
HSA-MIR-34A-5P CDC25C +
HSA-MIR-34A-5P MYC +
HSA-MIR-34A-5P AREG -
HSA-MIR-34A-5P MDM4 +
HSA-MIR-34A-5P AIM1 +
HSA-MIR-34A-5P NOTCH1 +
HSA-MIR-34A-5P CDK4 +
HSA-MIR-34A-5P B4GALT5 +
HSA-MIR-34A-5P TNFRSF6B -
HSA-MIR-34A-5P CDK6 -
HSA-MIR-34A-5P ABLIM1 -
HSA-MIR-34A-5P PDGFRA -
HSA-MIR-34A-5P CLOCK +
HSA-MIR-34A-5P MARCH5 +
HSA-MIR-34A-5P BIRC3 -
HSA-MIR-542-3P BIRC5 -
HSA-MIR-130B-3P PDGFRA +
HSA-MIR-130B-3P ZDHHC14 -
HSA-MIR-137 KDM1A -
HSA-MIR-137 TRIM13 +
HSA-MIR-574-3P RXRA -
HSA-MIR-574-3P CUL2 -
HSA-MIR-574-3P EGFR -
HSA-MIR-574-3P RAC1 +
HSA-MIR-574-3P EP300 -
HSA-MIR-196B-5P HOXA10 +
HSA-MIR-196B-5P FAS -
HSA-MIR-196B-5P HOXA9 -
HSA-MIR-196B-5P MEIS1 +
HSA-MIR-224-5P RAB9B -
HSA-MIR-224-5P TRIB1 -
HSA-MIR-224-5P PAK2 +
HSA-MIR-224-5P TCEAL1 +
HSA-MIR-224-5P PDGFRB -
HSA-MIR-224-5P CDC42 -
HSA-MIR-224-5P MBD2 +
HSA-MIR-224-5P CD40 +
HSA-MIR-224-5P BCL2 -
HSA-MIR-188-5P PCDH9 +
HSA-MIR-188-5P P4HB -
HSA-MIR-188-5P MAP3K9 +
HSA-MIR-188-5P SMAD2 +
HSA-MIR-188-5P MAP3K3 +
HSA-MIR-188-5P TAB3 +
HSA-MIR-188-5P MAP2K4 +
HSA-MIR-125A-5P IFNG -
HSA-MIR-125A-5P B4GALT1 +
HSA-MIR-125A-5P MEGF9 -
HSA-MIR-125A-5P ETNK2 +
HSA-MIR-125A-5P IL1RN -
HSA-MIR-125A-5P MTUS1 +
HSA-MIR-125A-5P DOCK3 -
HSA-MIR-125A-5P SIRT7 +
HSA-MIR-125A-5P TRPS1 +
HSA-MIR-125A-5P FAM129B -
HSA-MIR-125A-5P RARA -
HSA-MIR-125A-5P RIT1 -
HSA-MIR-125A-5P CD34 -
HSA-MIR-125A-5P PRDM1 +
HSA-MIR-125A-5P ERBB3 +
HSA-MIR-125A-5P GRHL1 -
HSA-MIR-222-3P FAM214A +
HSA-MIR-222-3P TIPARP -
HSA-MIR-222-3P TP53BP2 +
HSA-MIR-222-3P PTEN +
HSA-MIR-222-3P PHACTR4 +
HSA-MIR-222-3P TRPS1 -
HSA-MIR-222-3P MEGF9 +
HSA-MIR-222-3P INPP4B +
HSA-MIR-222-3P SOD2 +
HSA-MIR-222-3P CDKN1B +
HSA-MIR-222-3P LYPLA1 +
HSA-MIR-222-3P MMP1 -
HSA-MIR-222-3P KIT -
HSA-MIR-222-3P C18ORF25 -
HSA-MIR-222-3P ZFAND5 +
HSA-MIR-129-5P ABCC5 -
HSA-MIR-129-5P ETV6 -
HSA-MIR-129-5P SOX4 +
HSA-MIR-129-5P NOTCH1 +
HSA-MIR-129-5P GALNT1 -
HSA-MIR-129-5P BMPR2 +
HSA-MIR-129-5P ABCG1 +
HSA-MIR-129-5P ABCB1 -
HSA-MIR-193B-5P IFIT2 -
HSA-MIR-193B-5P CRIM1 -
HSA-MIR-630 TOB2 -
HSA-MIR-630 BTLA -
HSA-MIR-630 PDGFRA +
HSA-MIR-630 TGFBR2 +
HSA-MIR-630 GJC1 -
HSA-MIR-630 IGF1R -
HSA-MIR-212-3P MECP2 -
HSA-MIR-212-3P WT1 +
HSA-MIR-212-3P BRCA1 +
HSA-MIR-512-5P TERT +
HSA-MIR-512-5P NOTCH3 +
HSA-MIR-512-5P BCL2L2 +
HSA-MIR-512-5P CTNNB1 +
HSA-MIR-512-5P CDK6 -
HSA-MIR-512-5P CCNL2 -
HSA-MIR-512-5P CEND1 +
HSA-MIR-512-5P TAB3 +
HSA-MIR-512-5P CDK3 +
HSA-MIR-147B SDHD -
HSA-MIR-147B IER5 -
HSA-MIR-147B NDUFA4 +
HSA-MIR-147B COL4A2 +
HSA-MIR-147B MCM3 +
HSA-MIR-147B ALDH5A1 +
HSA-MIR-34B-5P SRSF2 +
HSA-MIR-34B-5P MYB -
HSA-MIR-34B-5P CAV1 -
HSA-MIR-374A-5P EP300 +
HSA-MIR-33A-5P PDE8A +
HSA-MIR-33A-5P UVRAG -
HSA-MIR-575 CDC45 +
HSA-MIR-575 NCAPG +
HSA-MIR-140-5P PRDM1 -
HSA-MIR-140-5P CAMK2N1 +
HSA-MIR-140-5P MRPS10 -
HSA-MIR-140-5P KATNBL1 -
HSA-MIR-140-5P SNX16 +
HSA-MIR-140-5P PHACTR2 -
HSA-MIR-140-5P MYO6 -
HSA-MIR-140-5P STRADB +
HSA-MIR-140-5P RALA -
HSA-MIR-140-5P RIOK3 +
HSA-MIR-140-5P DNMT1 +
HSA-MIR-140-5P FGF2 -
HSA-MIR-140-5P MMP13 -
HSA-MIR-140-5P CSK +
HSA-MIR-148A-3P DNMT3B -
HSA-MIR-148A-3P MMP7 +
HSA-MIR-148A-3P CCKBR +
HSA-MIR-148A-3P ITGA5 +
HSA-MIR-148A-3P UNKL +
HSA-MIR-148A-3P VAV2 +
HSA-MIR-148A-3P ITGB8 +
HSA-MIR-148A-3P MYC -
HSA-MIR-148A-3P SERPINE1 +
HSA-MIR-148A-3P WNT10B +
HSA-MIR-22-3P PTMS -
HSA-MIR-22-3P RGS2 -
HSA-MIR-22-3P ARPC5 -
HSA-MIR-22-3P HTR2C +
HSA-MIR-22-3P MAOA +
HSA-MIR-22-3P WNT1 -
HSA-MIR-22-3P BDNF -
HSA-MIR-211-5P TGFBR2 +
HSA-MIR-211-5P TCF12 +
HSA-MIR-211-5P KCNMA1 -
HSA-MIR-211-5P RAB22A -
HSA-MIR-211-5P ELOVL6 -
HSA-MIR-211-5P IGFBP5 +
HSA-MIR-211-5P SERINC3 +
HSA-MIR-211-5P CREB5 -
HSA-MIR-211-5P DDIT3 +
HSA-MIR-211-5P AP1S2 +
HSA-MIR-211-5P PDE3A +
HSA-MIR-211-5P SSRP1 -
HSA-MIR-211-5P NFAT5 +
HSA-MIR-211-5P M6PR -
HSA-MIR-211-5P IGF2R -
HSA-MIR-211-5P IL11 +
HSA-MIR-505-5P ATF3 -
HSA-MIR-106A-5P CDKN1A +
HSA-MIR-106A-5P HIPK3 +
HSA-MIR-106A-5P VEGFA +
HSA-MIR-106A-5P E2F1 +
HSA-MIR-106A-5P RB1 +
HSA-MIR-106A-5P ARID4B -
HSA-MIR-106A-5P MYLIP -
HSA-MIR-106A-5P FASTK -
HSA-MIR-182-5P FOXO1 -
HSA-MIR-182-5P PTEN -
HSA-MIR-182-5P ZFAND4 -
HSA-MIR-182-5P EP300 -
HSA-MIR-182-5P GSK3B -
KSHV-MIR-K12-3-5P NHP2L1 +
KSHV-MIR-K12-3-5P LRRC8D +
HSA-MIR-4448 CCDC88A +
HSA-MIR-99A-5P MTOR +
HSA-MIR-99A-5P PPP1CB -
HSA-MIR-99A-5P SMARCA5 -
HSA-MIR-99A-5P HOXA1 +
HSA-MIR-99A-5P GRHL1 -
HSA-MIR-185-5P CDK6 -
HSA-MIR-185-5P AKT1 +
HSA-MIR-185-5P CCNE1 -
HSA-MIR-185-5P ATR -
HSA-MIR-185-5P DNMT1 +
HSA-MIR-185-5P HMGA2 -
HSA-MIR-185-5P CORO2B +
HSA-MIR-335-5P CACNG1 -
HSA-MIR-335-5P RALGDS +
HSA-MIR-335-5P ELOVL6 +
HSA-MIR-335-5P CCDC146 +
HSA-MIR-335-5P SIN3B -
HSA-MIR-335-5P CRYBA2 +
HSA-MIR-335-5P ZBTB1 -
HSA-MIR-335-5P LCN1 -
